begin_day,year,month,cz_type,damage_property,event_type_debris flow,event_type_dense fog,event_type_flash flood,event_type_flood,event_type_hail,event_type_heavy rain,event_type_heavy snow,event_type_high surf,event_type_high wind,event_type_lightning,event_type_strong wind,event_type_thunderstorm wind,event_type_wildfire,event_type_winter storm,event_type_winter weather,begin_azimuth_ene,begin_azimuth_ese,begin_azimuth_n,begin_azimuth_ne,begin_azimuth_nne,begin_azimuth_nnw,begin_azimuth_nw,begin_azimuth_s,begin_azimuth_se,begin_azimuth_sse,begin_azimuth_ssw,begin_azimuth_sw,begin_azimuth_w,begin_azimuth_wnw,begin_azimuth_wsw,begin_hour_of_day,end_hour_of_day,time_of_day_evening,time_of_day_morning,day_of_week_monday,day_of_week_saturday,day_of_week_sunday,day_of_week_thursday,day_of_week_tuesday,day_of_week_wednesday,lat,lon,county_name,land_area,county_households,humidity,dew_point,wind_direction,wind_speed,air_pressure,precipitation,temperature,duration_hours,property_damage_per_capita,population_density,coast_distance
22,2022,1,Z,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,0,0,0,1,0,0,0,0,37.0903,-120.4536,Fresno,5958,345493.0,0.955,39.11,63.333333333333336,2.0919490333333335,1019.7166666666667,0.0,40.339999999999996,6.0,9.848733305165956e-07,170.41943605236656,170.41356444052354
22,2022,1,Z,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,0,0,0,1,0,0,0,0,37.0903,-120.4536,Madera,2137,51040.0,0.955,39.11,63.333333333333336,2.0919490333333335,1019.7166666666667,0.0,40.339999999999996,6.0,6.23717480929838e-06,75.02526906878802,170.41356444052354
22,2022,1,Z,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,0,0,0,1,0,0,0,0,37.0903,-120.4536,Merced,1938,90329.0,0.955,39.11,63.333333333333336,2.0919490333333335,1019.7166666666667,0.0,40.339999999999996,6.0,3.4457806416043556e-06,149.7471620227038,170.41356444052354
22,2022,1,Z,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,1,0,0,0,0,36.3626,-119.2605,Fresno,5958,345493.0,1.0,41.6,70.0,3.0654302666666666,1021.4666666666667,0.0,41.66,3.25,9.848733305165956e-07,170.41943605236656,135.62701248220955
22,2022,1,Z,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,1,0,0,0,0,36.3626,-119.2605,Tulare,4824,154192.0,1.0,41.6,70.0,3.0654302666666666,1021.4666666666667,0.0,41.66,3.25,2.0925580266340784e-06,99.06384742951907,135.62701248220955
25,2022,1,Z,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,1,0,36.226,-119.5882,Fresno,5958,345493.0,0.9266666666666667,38.42,186.66666666666666,2.2369356000000002,1019.0666666666667,0.0,40.34,3.0166666666666666,9.848733305165956e-07,170.41943605236656,124.2523637358921
25,2022,1,Z,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,1,0,36.226,-119.5882,Kings,1391,47255.0,0.9266666666666667,38.42,186.66666666666666,2.2369356000000002,1019.0666666666667,0.0,40.34,3.0166666666666666,6.536503101570722e-06,109.98346513299785,124.2523637358921
25,2022,1,Z,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,1,0,36.226,-119.5882,Tulare,4824,154192.0,0.9266666666666667,38.42,186.66666666666666,2.2369356000000002,1019.0666666666667,0.0,40.34,3.0166666666666666,2.0925580266340784e-06,99.06384742951907,124.2523637358921
25,2022,1,Z,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,0,1,0,0,0,0,1,0,37.0903,-120.4536,Fresno,5958,345493.0,0.91,37.535,0.0,0.0,1018.075,0.0,39.964999999999996,3.5833333333333335,9.848733305165956e-07,170.41943605236656,170.41356444052354
25,2022,1,Z,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,0,1,0,0,0,0,1,0,37.0903,-120.4536,Madera,2137,51040.0,0.91,37.535,0.0,0.0,1018.075,0.0,39.964999999999996,3.5833333333333335,6.23717480929838e-06,75.02526906878802,170.41356444052354
25,2022,1,Z,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,0,1,0,0,0,0,1,0,37.0903,-120.4536,Merced,1938,90329.0,0.91,37.535,0.0,0.0,1018.075,0.0,39.964999999999996,3.5833333333333335,3.4457806416043556e-06,149.7471620227038,170.41356444052354
25,2021,11,Z,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,0,0,0,0,1,0,0,34.4534,-118.5579,Los Angeles,4060,3620309.0,0.1575,8.195,305.25,6.042832975,1024.7,0.0,53.825,3.066666666666667,1.0194238990884516e-07,2416.123645320197,28.498167707581434
26,2022,1,Z,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,1,0,0,0,0,0,1,36.226,-119.5882,Fresno,5958,345493.0,0.94,37.1,30.0,1.1184678000000001,1020.1666666666666,0.0,38.66,2.216666666666667,9.848733305165956e-07,170.41943605236656,124.2523637358921
26,2022,1,Z,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,1,0,0,0,0,0,1,36.226,-119.5882,Kings,1391,47255.0,0.94,37.1,30.0,1.1184678000000001,1020.1666666666666,0.0,38.66,2.216666666666667,6.536503101570722e-06,109.98346513299785,124.2523637358921
26,2022,1,Z,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,1,0,0,0,0,0,1,36.226,-119.5882,Tulare,4824,154192.0,0.94,37.1,30.0,1.1184678000000001,1020.1666666666666,0.0,38.66,2.216666666666667,2.0925580266340784e-06,99.06384742951907,124.2523637358921
27,2022,1,Z,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,1,0,0,37.0903,-120.4536,Fresno,5958,345493.0,0.87,40.34,103.33333333333333,1.9469624666666667,1021.5666666666666,0.0,44.0,3.683333333333333,9.848733305165956e-07,170.41943605236656,170.41356444052354
27,2022,1,Z,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,1,0,0,37.0903,-120.4536,Madera,2137,51040.0,0.87,40.34,103.33333333333333,1.9469624666666667,1021.5666666666666,0.0,44.0,3.683333333333333,6.23717480929838e-06,75.02526906878802,170.41356444052354
27,2022,1,Z,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,1,0,0,37.0903,-120.4536,Merced,1938,90329.0,0.87,40.34,103.33333333333333,1.9469624666666667,1021.5666666666666,0.0,44.0,3.683333333333333,3.4457806416043556e-06,149.7471620227038,170.41356444052354
28,2022,1,Z,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,1,0,0,0,0,0,0,34.8909,-118.9043,Kern,8135,306170.0,0.7029137583039907,36.54488034031039,170.33273633198536,8.73232136034264,1013.6383270659837,0.0,48.46658161973683,0.0,1.0908087365053324e-06,112.69219422249539,47.56009012440267
28,2022,1,Z,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,1,0,0,0,0,0,0,35.1324,-118.5472,Kern,8135,306170.0,0.7029137583039907,36.54488034031039,170.33273633198536,8.73232136034264,1013.6383270659837,0.0,48.46658161973683,0.0,1.0908087365053324e-06,112.69219422249539,72.7532530314696
1,2022,2,Z,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,1,0,36.7953,-119.7342,Fresno,5958,345493.0,0.8,42.08,26.666666666666668,1.1184678000000001,1018.1666666666666,0.0,47.96,2.2500000000000004,9.848733305165956e-07,170.41943605236656,157.95887940166014
1,2022,2,Z,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,1,0,36.226,-119.5882,Fresno,5958,345493.0,0.92,42.5,83.33333333333333,1.1184678000000001,1018.6999999999999,0.0,44.66,3.566666666666667,9.848733305165956e-07,170.41943605236656,124.2523637358921
1,2022,2,Z,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,1,0,36.226,-119.5882,Kings,1391,47255.0,0.92,42.5,83.33333333333333,1.1184678000000001,1018.6999999999999,0.0,44.66,3.566666666666667,6.536503101570722e-06,109.98346513299785,124.2523637358921
1,2022,2,Z,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,1,0,36.226,-119.5882,Tulare,4824,154192.0,0.92,42.5,83.33333333333333,1.1184678000000001,1018.6999999999999,0.0,44.66,3.566666666666667,2.0925580266340784e-06,99.06384742951907,124.2523637358921
1,2022,2,Z,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,1,0,37.0903,-120.4536,Fresno,5958,345493.0,0.89,38.0,0.0,0.0,1017.3666666666668,0.0,41.0,2.0833333333333335,9.848733305165956e-07,170.41943605236656,170.41356444052354
1,2022,2,Z,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,1,0,37.0903,-120.4536,Madera,2137,51040.0,0.89,38.0,0.0,0.0,1017.3666666666668,0.0,41.0,2.0833333333333335,6.23717480929838e-06,75.02526906878802,170.41356444052354
1,2022,2,Z,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,1,0,37.0903,-120.4536,Merced,1938,90329.0,0.89,38.0,0.0,0.0,1017.3666666666668,0.0,41.0,2.0833333333333335,3.4457806416043556e-06,149.7471620227038,170.41356444052354
2,2022,2,Z,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,21,1,0,0,0,0,0,0,1,38.9481,-119.9683,Alpine,738,1560.0,0.32,3.559999999999995,92.5,5.2816535,1022.45,0.0,29.93,1.0,0.0008403361344537816,1.6124661246612466,300.73336894754556
2,2022,2,Z,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,21,1,0,0,0,0,0,0,1,38.9481,-119.9683,El Dorado,1708,94837.0,0.32,3.559999999999995,92.5,5.2816535,1022.45,0.0,29.93,1.0,5.187071742389269e-06,112.87295081967213,300.73336894754556
2,2022,2,Z,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,21,1,0,0,0,0,0,0,1,38.9481,-119.9683,Nevada,958,54366.0,0.32,3.559999999999995,92.5,5.2816535,1022.45,0.0,29.93,1.0,9.765529633499673e-06,106.89039665970772,300.73336894754556
2,2022,2,Z,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,21,1,0,0,0,0,0,0,1,38.9481,-119.9683,Placer,1407,179179.0,0.32,3.559999999999995,92.5,5.2816535,1022.45,0.0,29.93,1.0,2.3919210474700653e-06,297.13859275053306,300.73336894754556
2,2022,2,Z,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,21,1,0,0,0,0,0,0,1,37.939,-118.8867,Mono,3049,13692.0,0.7029137583039907,36.54488034031039,170.33273633198536,8.73232136034264,1013.6383270659837,0.0,48.46658161973683,1.0,7.691124442393478e-05,4.264348966874385,246.41725345988988
25,2022,1,Z,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,17,0,0,0,0,0,0,1,0,37.939,-118.8867,Mono,3049,13692.0,0.7029137583039907,36.54488034031039,170.33273633198536,8.73232136034264,1013.6383270659837,0.0,48.46658161973683,1.0,7.691124442393478e-05,4.264348966874385,246.41725345988988
2,2022,2,Z,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0,0,0,0,0,1,32.9245,-115.5185,Imperial,4176,57666.0,0.7029137583039907,36.54488034031039,170.33273633198536,8.73232136034264,1013.6383270659837,0.0,48.46658161973683,0.0,5.588465407399128e-06,42.849616858237546,101.93541611861936
21,2022,1,Z,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,20,0,0,0,0,0,0,0,0,36.6165,-121.7566,Monterey,3282,145252.0,0.36333333333333334,35.3,76.66666666666667,4.349597,1020.6666666666666,0.0,62.6,2.75,2.3100876909287476e-06,131.89640463132235,151.24134578659408
2,2021,12,Z,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,33.7234,-117.7705,Orange,793,1138966.0,0.8511111111111112,54.699999999999996,195.55555555555554,4.5152959333333325,1018.2777777777778,0.0,59.42,8.0,3.1639451992035717e-07,3985.638083228247,11.008641478022701
6,2021,12,Z,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,0,32.9783,-117.2367,San Diego,4210,1237638.0,0.8633333333333333,50.88,41.111111111111114,1.021810088888889,1016.7777777777778,0.0,54.879999999999995,8.0,3.0539647792349943e-07,777.7748218527316,2.4452958566052696
2,2021,12,Z,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,33.0047,-116.9604,San Diego,4210,1237638.0,0.42666666666666664,31.54,115.55555555555556,3.037813777777778,1018.1555555555556,0.0,55.0,8.0,3.0539647792349943e-07,777.7748218527316,18.23612227076084
14,2021,12,Z,4000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,18,0,1,0,0,0,0,1,0,33.7234,-117.7705,Orange,793,1138966.0,0.815,54.5225,162.5,18.5712257625,1013.9250000000001,14.4,60.214999999999996,7.0,0.0012655780796814286,3985.638083228247,11.008641478022701
14,2021,12,C,5000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,1,0,33.7185,-115.2342,Riverside,7209,858711.0,0.7029137583039907,36.54488034031039,170.33273633198536,8.73232136034264,1013.6383270659837,0.0,48.46658161973683,12.0,0.002037988928828943,340.324455541684,127.5894450401268
14,2021,12,Z,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,1,0,33.66,-116.6434,Riverside,7209,858711.0,0.5859090909090909,36.22590909090909,149.54545454545453,5.058524822727271,1016.4181818181817,11.0,51.18636363636364,43.0,4.075977857657886e-07,340.324455541684,53.693173769333335
14,2021,12,Z,10000.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,1,0,34.2304,-117.0957,San Bernardino,20068,735981.0,0.7029137583039907,36.54488034031039,170.33273633198536,8.73232136034264,1013.6383270659837,0.0,48.46658161973683,17.000000000000004,0.004559782626042651,109.28278851903528,62.220361317112314
14,2021,12,C,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,19,0,0,0,0,0,0,1,0,37.939,-118.8867,Mono,3049,13613.0,0.7029137583039907,36.54488034031039,170.33273633198536,8.73232136034264,1013.6383270659837,0.0,48.46658161973683,3.0,7.535227187099691e-05,4.352574614627747,246.41725345988988
14,2021,12,Z,10000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,18,0,0,0,0,0,0,1,0,32.9783,-117.2367,San Diego,4210,1237638.0,0.9033333333333333,52.010000000000005,156.66666666666666,13.639093450000003,1015.0166666666668,3.0,54.8,5.0,0.003053964779234994,777.7748218527316,2.4452958566052696
14,2021,12,Z,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,18,0,1,0,0,0,0,1,0,33.0713,-116.5324,San Diego,4210,1237638.0,0.7029137583039907,36.54488034031039,170.33273633198536,8.73232136034264,1013.6383270659837,0.0,48.46658161973683,8.0,3.0539647792349943e-07,777.7748218527316,43.34094480658035
14,2021,12,Z,5000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,18,0,0,0,0,0,0,1,0,33.0047,-116.9604,San Diego,4210,1237638.0,0.87,48.32,168.33333333333334,11.723199533333334,1015.8333333333334,4.0,52.04,5.0,0.001526982389617497,777.7748218527316,18.23612227076084
14,2021,12,Z,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,0,0,0,0,1,0,33.7185,-115.2342,Riverside,7209,858711.0,0.7029137583039907,36.54488034031039,170.33273633198536,8.73232136034264,1013.6383270659837,0.0,48.46658161973683,14.0,4.075977857657886e-07,340.324455541684,127.5894450401268
14,2021,12,Z,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12,0,1,0,0,0,0,1,0,33.6256,-117.455,Orange,793,1138966.0,0.9133333333333333,45.746,131.0,6.350411619999999,1015.8366666666667,29.099999999999998,48.30800000000001,29.0,3.1639451992035717e-07,3985.638083228247,17.11268141461557
14,2021,12,Z,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12,0,1,0,0,0,0,1,0,33.6256,-117.455,Riverside,7209,858711.0,0.9133333333333333,45.746,131.0,6.350411619999999,1015.8366666666667,29.099999999999998,48.30800000000001,29.0,4.075977857657886e-07,340.324455541684,17.11268141461557
14,2021,12,Z,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12,0,1,0,0,0,0,1,0,33.6256,-117.455,San Diego,4210,1237638.0,0.9133333333333333,45.746,131.0,6.350411619999999,1015.8366666666667,29.099999999999998,48.30800000000001,29.0,3.0539647792349943e-07,777.7748218527316,17.11268141461557
22,2021,12,Z,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,8,1,0,0,0,0,0,0,1,36.8269,-118.341,Inyo,10197,9497.0,0.7029137583039907,36.54488034031039,170.33273633198536,8.73232136034264,1013.6383270659837,0.0,48.46658161973683,37.0,5.28429507503699e-05,1.8558399529273315,180.24951081616985
31,2021,12,Z,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,1,0,0,0,0,0,0,34.5427,-117.0143,San Bernardino,20068,735981.0,0.7029137583039907,36.54488034031039,170.33273633198536,8.73232136034264,1013.6383270659837,0.0,48.46658161973683,0.0,4.5597826260426513e-07,109.28278851903528,82.13757250240201
31,2021,12,Z,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,1,0,0,0,0,0,0,0,33.66,-116.6434,Riverside,7209,858711.0,0.7029137583039907,36.54488034031039,170.33273633198536,8.73232136034264,1013.6383270659837,0.0,48.46658161973683,0.0,4.075977857657886e-07,340.324455541684,53.693173769333335
30,2021,12,C,1.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,1,0,0,40.466,-120.5471,Lassen,4541,12225.0,0.7428571428571429,25.10857142857143,194.28571428571428,7.713877128571429,1006.4285714285714,0.0,33.028571428571425,6.066666666666666,3.136270973812137e-05,7.021581149526536,403.403757439978
30,2021,12,C,1.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,1,0,0,40.466,-120.5471,Plumas,2553,15437.0,0.7428571428571429,25.10857142857143,194.28571428571428,7.713877128571429,1006.4285714285714,0.0,33.028571428571425,6.066666666666666,5.010522096402445e-05,7.8174696435566,403.403757439978
30,2021,12,C,1.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,1,0,0,40.466,-120.5471,Sierra,953,2130.0,0.7428571428571429,25.10857142857143,194.28571428571428,7.713877128571429,1006.4285714285714,0.0,33.028571428571425,6.066666666666666,0.00030358227079538557,3.4564533053515216,403.403757439978
30,2021,12,Z,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,0,0,0,0,0,1,0,0,34.2304,-117.0957,San Bernardino,20068,735981.0,0.7029137583039907,36.54488034031039,170.33273633198536,8.73232136034264,1013.6383270659837,0.0,48.46658161973683,-4.533333333333334,4.5597826260426513e-07,109.28278851903528,62.220361317112314
27,2021,12,Z,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,1,0,1,0,0,0,0,0,33.0713,-116.5324,San Diego,4210,1237638.0,0.7029137583039907,36.54488034031039,170.33273633198536,8.73232136034264,1013.6383270659837,0.0,48.46658161973683,0.0,3.0539647792349943e-07,777.7748218527316,43.34094480658035
31,2021,12,Z,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,1,0,0,0,0,0,0,0,33.7185,-115.2342,Riverside,7209,858711.0,0.7029137583039907,36.54488034031039,170.33273633198536,8.73232136034264,1013.6383270659837,0.0,48.46658161973683,-0.16666666666666666,4.075977857657886e-07,340.324455541684,127.5894450401268
13,2021,12,Z,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,1,0,0,0,0,0,41.0243,-124.0956,Humboldt,3568,62446.0,0.89,38.847500000000004,142.91666666666666,7.469397229166664,1004.4666666666667,17.9,41.974999999999994,24.0,7.41306330014752e-06,37.807455156950674,480.60373198412697
13,2021,12,Z,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,1,0,0,0,0,0,41.0243,-124.0956,Humboldt,3568,62446.0,0.8822222222222222,43.06,193.33333333333334,11.661062433333333,1001.2444444444443,14.899999999999999,46.46,8.500000000000002,7.41306330014752e-06,37.807455156950674,480.60373198412697
13,2021,12,Z,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9,1,0,1,0,0,0,0,0,39.6359,-123.4371,Mendocino,3507,41552.0,0.7029137583039907,36.54488034031039,170.33273633198536,8.73232136034264,1013.6383270659837,0.0,48.46658161973683,14.25,1.0950383810952574e-05,26.03963501568292,378.9314538499003
13,2021,12,Z,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,6,1,0,1,0,0,0,0,0,38.9779,-122.7022,Lake,1255,34273.0,0.7029137583039907,36.54488034031039,170.33273633198536,8.73232136034264,1013.6383270659837,0.0,48.46658161973683,8.0,1.4567703401558745e-05,54.69721115537848,321.63885163484713
15,2021,12,Z,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,17,0,1,0,0,0,0,0,1,40.7088,-123.111,Trinity,3179,8137.0,0.8233333333333333,25.445,146.5,2.055702391666667,1019.1500000000001,4.2,30.215,11.0,6.218132073125233e-05,5.0588235294117645,441.45871242368514
15,2021,12,Z,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,0,1,0,0,0,0,0,1,41.0243,-124.0956,Humboldt,3568,62446.0,0.8326666666666667,39.11,132.66666666666666,11.832975076666667,1013.4066666666666,22.3,43.982,29.0,7.41306330014752e-06,37.807455156950674,480.60373198412697
15,2021,12,Z,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,17,0,1,0,0,0,0,0,1,40.7088,-123.111,Trinity,3179,8137.0,0.8236363636363636,25.798181818181817,142.0,2.0166313363636363,1019.2727272727275,4.2,30.576363636363638,10.0,6.218132073125233e-05,5.0588235294117645,441.45871242368514
8,2021,11,Z,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,22,1,0,1,0,0,0,0,0,41.0243,-124.0956,Del Norte,1006,11146.0,0.725,42.08,40.0,1.6777017,1012.6,0.0,50.54,1.5833333333333333,3.625290023201856e-05,27.41948310139165,480.60373198412697
14,2022,2,Z,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,23,1,0,1,0,0,0,0,0,37.939,-118.8867,Mono,3049,13692.0,0.7029137583039907,36.54488034031039,170.33273633198536,8.73232136034264,1013.6383270659837,0.0,48.46658161973683,2.9833333333333334,7.691124442393478e-05,4.264348966874385,246.41725345988988
